txn_id,posting_date,accrual_date,entity,cost_centre,account_code,amount,currency,vendor_id,doc_ref,approval_ref,memo
T009093,2024-01-13,2024-01-10,MI-NL,ENG-EU,6130,10701.92,EUR,V1010,INV-2024-009093,,contract engineer - 2024-01
T010287,2024-01-13,2024-01-11,MI-NL,SGA-EU,6230,722.79,EUR,V1037,INV-2024-010287,,client entertainment Amsterdam
T010291,2024-01-13,2024-01-13,MI-NL,SGA-EU,6240,147.3,EUR,V1008,INV-2024-010291,,ground transport Toronto
T010312,2024-01-13,2024-01-10,MI-NL,SGA-EU,6420,2910.01,EUR,V1031,INV-2024-010312,,legal advice - commercial
T000636,2024-01-14,2024-01-12,MI-US,OPS-NA,6130,5097.83,USD,V1012,INV-2024-000636,,contract engineer - 2024-01
T000653,2024-01-14,2024-01-14,MI-US,OPS-NA,6610,15051.75,USD,V1018,INV-2024-000653,,inbound freight - 2024-01
T000657,2024-01-14,2024-01-13,MI-US,OPS-NA,6610,24936.68,USD,V1030,INV-2024-000657,,inbound freight - 2024-01
T001797,2024-01-14,2024-01-12,MI-US,ENG-US,6230,302.24,USD,V1002,INV-2024-001797,,team meals Chicago
T003035,2024-01-14,2024-01-11,MI-US,SGA-US,6510,2241.04,USD,V1022,INV-2024-003035,,seat licences - 2024-01
T003038,2024-01-14,2024-01-11,MI-US,SGA-US,6530,2509.32,USD,V1032,INV-2024-003038,,cloud hosting - 2024-01
T004185,2024-01-14,2024-01-11,MI-US,MKT-US,6510,1938.37,USD,V1007,INV-2024-004185,,seat licences - 2024-01
T007842,2024-01-14,2023-12-30,MI-NL,OPS-EU,6120,17366.84,EUR,,INV-2023-007842,,employer contributions - period 2023-12
T007873,2024-01-14,2023-12-30,MI-NL,OPS-EU,6620,17707.24,EUR,V1177,INV-2023-007873,,customer delivery
T007905,2024-01-14,2024-01-13,MI-NL,OPS-EU,6320,7654.97,EUR,V1009,INV-2024-007905,,utilities - 2024-01
T007913,2024-01-14,2024-01-13,MI-NL,OPS-EU,6510,5844.48,EUR,V1022,INV-2024-007913,,subscription renewal
T009106,2024-01-14,2024-01-14,MI-NL,ENG-EU,6510,3952.28,EUR,V1007,INV-2024-009106,,seat licences - 2024-01
T010283,2024-01-14,2024-01-13,MI-NL,SGA-EU,6220,757.74,EUR,V1025,INV-2024-010283,,"hotel - 5 nights, Zurich"
T010288,2024-01-14,2024-01-13,MI-NL,SGA-EU,6230,297.01,EUR,V1037,INV-2024-010288,,team meals San Francisco
T010294,2024-01-14,2024-01-12,MI-NL,SGA-EU,6240,241.48,EUR,V1008,INV-2024-010294,,ground transport Eindhoven
T010309,2024-01-14,2024-01-14,MI-NL,SGA-EU,6420,3800.89,EUR,V1031,INV-2024-010309,,IP counsel
T010325,2024-01-14,2024-01-12,MI-NL,SGA-EU,6820,991.86,EUR,V1015,INV-2024-010325,,bank charges - 2024-01
T000614,2024-01-15,2024-01-14,MI-US,OPS-NA,6210,825.4,USD,V1002,INV-2024-000614,,"airfare Rotterdam, economy"
T000628,2024-01-15,2024-01-13,MI-US,OPS-NA,6240,83.31,USD,V1036,INV-2024-000628,,ground transport Boston
T000641,2024-01-15,2024-01-14,MI-US,OPS-NA,6330,5519.63,USD,V1035,INV-2024-000641,,repair - packaging line
T001824,2024-01-15,2024-01-14,MI-US,ENG-US,6520,4240.16,USD,V1004,INV-2024-001824,,test equipment
T004140,2024-01-15,2023-12-31,MI-US,MKT-US,6130,5860.45,USD,V1012,INV-2023-004140,,temporary operations cover
T004182,2024-01-15,2024-01-07,MI-US,MKT-US,6130,1869.99,USD,V1012,INV-2024-004182,,temporary operations cover
T004198,2024-01-15,2024-01-12,MI-US,MKT-US,6830,892.1,USD,V1034,INV-2024-004198,,sundry expenses - 2024-01
T005323,2024-01-15,2024-01-15,MI-CA,OPS-CA,6230,752.17,CAD,V1002,INV-2024-005323,,client entertainment Utrecht
T005325,2024-01-15,2024-01-12,MI-CA,OPS-CA,6240,381.89,CAD,V1008,INV-2024-005325,,ground transport Boston
T006589,2024-01-15,2024-01-14,MI-CA,SGA-CA,6240,426.33,CAD,V1008,INV-2024-006589,,ground transport Amsterdam
T006592,2024-01-15,2024-01-12,MI-CA,SGA-CA,6110,56166.21,CAD,,INV-2024-006592,,payroll run - period 2024-01
T006608,2024-01-15,2024-01-14,MI-CA,SGA-CA,6420,1794.77,CAD,V1011,INV-2024-006608,,legal advice - commercial
T006610,2024-01-15,2024-01-12,MI-CA,SGA-CA,6430,2624.89,CAD,V1029,INV-2024-006610,,systems advisory
T007917,2024-01-15,2024-01-15,MI-NL,OPS-EU,6530,698.04,EUR,V1007,INV-2024-007917,,compute and storage
T007929,2024-01-15,2024-01-14,MI-NL,OPS-EU,6630,3535.22,EUR,V1001,INV-2024-007929,,expedited freight
T009110,2024-01-15,2024-01-12,MI-NL,ENG-EU,6520,3547.67,EUR,V1004,INV-2024-009110,,laptops and peripherals
T000624,2024-01-16,2024-01-16,MI-US,OPS-NA,6230,1116.62,USD,V1037,INV-2024-000624,AP-2024-8686,client entertainment Rotterdam
T001815,2024-01-16,2024-01-16,MI-US,ENG-US,6130,7180.89,USD,V1010,INV-2024-001815,,temporary operations cover
T002997,2024-01-16,2024-01-16,MI-US,SGA-US,6210,255.24,USD,V1002,INV-2024-002997,,"airfare Hartford, economy"
T003012,2024-01-16,2024-01-14,MI-US,SGA-US,6240,82.95,USD,V1036,INV-2024-003012,,ground transport Amsterdam
T003019,2024-01-16,2024-01-15,MI-US,SGA-US,6130,3970.17,USD,V1010,INV-2024-003019,,temporary operations cover
T004188,2024-01-16,2024-01-13,MI-US,MKT-US,6520,3321.12,USD,V1028,INV-2024-004188,,test equipment
T004197,2024-01-16,2024-01-15,MI-US,MKT-US,6720,11613.28,USD,V1014,INV-2024-004197,,exhibition fees
T006591,2024-01-16,2024-01-15,MI-CA,SGA-CA,6240,74.96,CAD,V1036,INV-2024-006591,,ground transport Rotterdam
T006609,2024-01-16,2024-01-15,MI-CA,SGA-CA,6430,1517.16,CAD,V1029,INV-2024-006609,,advisory - process review
T007899,2024-01-16,2024-01-14,MI-NL,OPS-EU,6120,17564.81,EUR,,INV-2024-007899,,employer contributions - period 2024-01
T007910,2024-01-16,2024-01-16,MI-NL,OPS-EU,6430,2927.04,EUR,V1251,INV-2024-007910,,systems advisory
T009101,2024-01-16,2024-01-13,MI-NL,ENG-EU,6330,1774.47,EUR,V1020,INV-2024-009101,,HVAC service
T009109,2024-01-16,2024-01-16,MI-NL,ENG-EU,6520,6293.0,EUR,V1028,INV-2024-009109,,laptops and peripherals
T010303,2024-01-16,2024-01-13,MI-NL,SGA-EU,6310,27619.04,EUR,V1017,INV-2024-010303,,monthly rent
T010307,2024-01-16,2024-01-13,MI-NL,SGA-EU,6410,4329.7,EUR,V1005,INV-2024-010307,,tax compliance
T000654,2024-01-17,2024-01-15,MI-US,OPS-NA,6610,1943.68,USD,V1030,INV-2024-000654,,inbound freight - 2024-01
T001828,2024-01-17,2024-01-14,MI-US,ENG-US,6530,24188.0,USD,V1007,INV-2024-001828,,cloud hosting - 2024-01
T004171,2024-01-17,2024-01-14,MI-US,MKT-US,6230,276.74,USD,V1037,INV-2024-004171,,team meals Rotterdam
T004192,2024-01-17,2024-01-14,MI-US,MKT-US,6710,25211.62,USD,V1014,INV-2024-004192,,digital advertising - 2024-01
T005324,2024-01-17,2024-01-17,MI-CA,OPS-CA,6230,497.88,CAD,V1037,INV-2024-005324,,team meals Eindhoven
T005366,2024-01-17,2024-01-14,MI-CA,OPS-CA,6630,1592.89,CAD,V1021,INV-2024-005366,,expedited freight
T006600,2024-01-17,2024-01-14,MI-CA,SGA-CA,6320,5093.23,CAD,V1033,INV-2024-006600,,utilities - 2024-01
T007911,2024-01-17,2024-01-14,MI-NL,OPS-EU,6430,591.39,EUR,V1029,INV-2024-007911,,consulting - 2024-01
T009074,2024-01-17,2024-01-16,MI-NL,ENG-EU,6220,546.97,EUR,V1025,INV-2024-009074,,"hotel - 5 nights, Eindhoven"
T009085,2024-01-17,2024-01-17,MI-NL,ENG-EU,6230,843.91,EUR,V1037,INV-2024-009085,,client entertainment Leuven
T010319,2024-01-17,2024-01-15,MI-NL,SGA-EU,6510,6100.37,EUR,V1022,INV-2024-010319,,subscription renewal
T000648,2024-01-18,2024-01-18,MI-US,OPS-NA,6510,3144.15,USD,V1022,INV-2024-000648,,subscription renewal
T000662,2024-01-18,2024-01-17,MI-US,OPS-NA,6630,1654.39,USD,V1177,INV-2024-000662,,expedited freight
T000663,2024-01-18,2024-01-15,MI-US,OPS-NA,6630,3348.47,USD,V1177,INV-2024-000663,,air freight - urgent
T003013,2024-01-18,2024-01-15,MI-US,SGA-US,6240,144.99,USD,V1008,INV-2024-003013,,ground transport Rotterdam
T003025,2024-01-18,2024-01-18,MI-US,SGA-US,6330,972.02,USD,V1035,INV-2024-003025,,HVAC service
T003026,2024-01-18,2024-01-15,MI-US,SGA-US,6410,3536.22,USD,V1005,INV-2024-003026,,audit fees - interim
T004174,2024-01-18,2024-01-18,MI-US,MKT-US,6240,62.81,USD,V1036,INV-2024-004174,,ground transport Calgary
T007908,2024-01-18,2024-01-16,MI-NL,OPS-EU,6330,15863.11,EUR,V1020,INV-2024-007908,,repair - packaging line
T009078,2024-01-18,2024-01-16,MI-NL,ENG-EU,6220,624.78,EUR,V1002,INV-2024-009078,,"hotel - 5 nights, Rotterdam"
T009084,2024-01-18,2024-01-17,MI-NL,ENG-EU,6230,2108.91,EUR,V1002,INV-2024-009084,AP-2024-1351,client entertainment Boston
T010284,2024-01-18,2024-01-16,MI-NL,SGA-EU,6220,469.22,EUR,V1002,INV-2024-010284,,"hotel - 2 nights, New York"
T010298,2024-01-18,2024-01-18,MI-NL,SGA-EU,6120,6473.54,EUR,,INV-2024-010298,,employer contributions - period 2024-01
T010310,2024-01-18,2024-01-18,MI-NL,SGA-EU,6420,4143.18,EUR,V1031,INV-2024-010310,,legal advice - commercial
T010311,2024-01-18,2024-01-16,MI-NL,SGA-EU,6420,2414.36,EUR,V1031,INV-2024-010311,,IP counsel
T010318,2024-01-18,2024-01-15,MI-NL,SGA-EU,6510,1082.63,EUR,V1027,INV-2024-010318,,seat licences - 2024-01
T000615,2024-01-19,2024-01-19,MI-US,OPS-NA,6210,1070.81,USD,V1036,INV-2024-000615,,"airfare Cleveland, economy"
T000620,2024-01-19,2024-01-18,MI-US,OPS-NA,6220,243.72,USD,V1002,INV-2024-000620,,"hotel - 2 nights, Leuven"
T000621,2024-01-19,2024-01-16,MI-US,OPS-NA,6220,489.87,USD,V1025,INV-2024-000621,,"hotel - 3 nights, Amsterdam"
T000647,2024-01-19,2024-01-19,MI-US,OPS-NA,6430,1426.73,USD,V1251,INV-2024-000647,,systems advisory
T001794,2024-01-19,2024-01-19,MI-US,ENG-US,6220,240.32,USD,V1025,INV-2024-001794,,"hotel - 2 nights, Calgary"
T001799,2024-01-19,2024-01-17,MI-US,ENG-US,6230,2123.62,USD,V1002,INV-2024-001799,AP-2024-4734,client entertainment Leuven
T001802,2024-01-19,2024-01-18,MI-US,ENG-US,6240,124.62,USD,V1008,INV-2024-001802,,ground transport New York
T003033,2024-01-19,2024-01-18,MI-US,SGA-US,6510,9690.6,USD,V1027,INV-2024-003033,,subscription renewal
T005350,2024-01-19,2024-01-19,MI-CA,OPS-CA,6430,2613.35,CAD,V1029,INV-2024-005350,,advisory - process review
T006597,2024-01-19,2024-01-16,MI-CA,SGA-CA,6130,4283.69,CAD,V1010,INV-2024-006597,,contract engineer - 2024-01
T007896,2024-01-19,2024-01-19,MI-NL,OPS-EU,6240,66.28,EUR,V1008,INV-2024-007896,,ground transport Milwaukee
T007903,2024-01-19,2024-01-19,MI-NL,OPS-EU,6130,9210.66,EUR,V1010,INV-2024-007903,,contract engineer - 2024-01
T007922,2024-01-19,2024-01-18,MI-NL,OPS-EU,6610,9330.07,EUR,V1030,INV-2024-007922,,inbound freight - 2024-01
T009080,2024-01-19,2024-01-19,MI-NL,ENG-EU,6220,270.24,EUR,V1002,INV-2024-009080,,"hotel - 2 nights, Cleveland"
T009089,2024-01-19,2024-01-19,MI-NL,ENG-EU,6110,120626.73,EUR,,INV-2024-009089,,semi-monthly payroll run
T009104,2024-01-19,2024-01-16,MI-NL,ENG-EU,6430,9159.31,EUR,V1251,INV-2024-009104,,advisory - process review
T000622,2024-01-20,2024-01-17,MI-US,OPS-NA,6220,1030.12,USD,V1002,INV-2024-000622,AP-2024-8667,"hotel - 5 nights, Amsterdam"
T004189,2024-01-20,2024-01-19,MI-US,MKT-US,6710,21471.45,USD,V1024,INV-2024-004189,,campaign production
T005314,2024-01-20,2024-01-17,MI-CA,OPS-CA,6210,4541.89,CAD,V1036,INV-2024-005314,AP-2024-2513,"airfare Winnipeg return, business"
T005358,2024-01-20,2024-01-19,MI-CA,OPS-CA,6610,23354.34,CAD,V1021,INV-2024-005358,,customs and duty
T007928,2024-01-20,2024-01-19,MI-NL,OPS-EU,6630,1659.41,EUR,V1021,INV-2024-007928,,expedited freight
T010305,2024-01-20,2024-01-19,MI-NL,SGA-EU,6330,2544.27,EUR,V1020,INV-2024-010305,,planned maintenance
T010324,2024-01-20,2024-01-18,MI-NL,SGA-EU,6810,16626.24,EUR,V1016,INV-2024-010324,,insurance premium instalment
T000650,2024-01-21,2024-01-21,MI-US,OPS-NA,6520,7926.36,USD,V1028,INV-2024-000650,,test equipment
T003023,2024-01-21,2024-01-21,MI-US,SGA-US,6320,5711.78,USD,V1009,INV-2024-003023,,utilities - 2024-01
T004170,2024-01-21,2024-01-20,MI-US,MKT-US,6230,376.66,USD,V1037,INV-2024-004170,,team meals Cleveland
T004178,2024-01-21,2024-01-18,MI-US,MKT-US,6120,7941.05,USD,,INV-2024-004178,,employer contributions - period 2024-01
T004183,2024-01-21,2024-01-20,MI-US,MKT-US,6130,1698.69,USD,V1010,INV-2024-004183,,contract engineer - 2024-01
T004194,2024-01-21,2024-01-18,MI-US,MKT-US,6720,7740.33,USD,V1013,INV-2024-004194,,trade show stand
T005326,2024-01-21,2024-01-19,MI-CA,OPS-CA,6240,66.3,CAD,V1036,INV-2024-005326,,ground transport New York
T005333,2024-01-21,2024-01-18,MI-CA,OPS-CA,6110,130798.07,CAD,,INV-2024-005333,,payroll run - period 2024-01
T005345,2024-01-21,2024-01-18,MI-CA,OPS-CA,6330,1352.55,CAD,V1035,INV-2024-005345,,repair - packaging line
T006573,2024-01-21,2024-01-20,MI-CA,SGA-CA,6210,1133.23,CAD,V1002,INV-2024-006573,AP-2024-9867,"airfare Hartford, economy"
T006590,2024-01-21,2024-01-18,MI-CA,SGA-CA,6240,408.06,CAD,V1008,INV-2024-006590,,ground transport Toronto
T007915,2024-01-21,2024-01-19,MI-NL,OPS-EU,6520,5668.77,EUR,V1028,INV-2024-007915,,test equipment
T009086,2024-01-21,2024-01-21,MI-NL,ENG-EU,6230,96.46,EUR,V1037,INV-2024-009086,,team meals Utrecht
T009111,2024-01-21,2024-01-20,MI-NL,ENG-EU,6520,2192.16,EUR,V1004,INV-2024-009111,,laptops and peripherals
T010290,2024-01-21,2024-01-19,MI-NL,SGA-EU,6230,558.81,EUR,V1002,INV-2024-010290,,client entertainment Amsterdam
T010297,2024-01-21,2024-01-20,MI-NL,SGA-EU,6120,24190.28,EUR,,INV-2024-010297,,employer contributions - period 2024-01
T010316,2024-01-21,2024-01-18,MI-NL,SGA-EU,6510,5986.98,EUR,V1007,INV-2024-010316,,seat licences - 2024-01
T000642,2024-01-22,2024-01-20,MI-US,OPS-NA,6330,3907.68,USD,V1035,INV-2024-000642,,planned maintenance
T000651,2024-01-22,2024-01-19,MI-US,OPS-NA,6530,2352.47,USD,V1007,INV-2024-000651,,cloud hosting - 2024-01
T000659,2024-01-22,2024-01-22,MI-US,OPS-NA,6620,26469.41,USD,V1042,INV-2024-000659,,outbound freight - 2024-01
T001795,2024-01-22,2024-01-19,MI-US,ENG-US,6220,448.39,USD,V1025,INV-2024-001795,,"hotel - 3 nights, Leuven"
T003009,2024-01-22,2024-01-20,MI-US,SGA-US,6240,83.46,USD,V1008,INV-2024-003009,,ground transport London
T003029,2024-01-22,2024-01-21,MI-US,SGA-US,6420,2516.03,USD,V1011,INV-2024-003029,,IP counsel
T004163,2024-01-22,2024-01-20,MI-US,MKT-US,6220,901.66,USD,V1025,INV-2024-004163,,"hotel - 4 nights, Amsterdam"
T004173,2024-01-22,2024-01-20,MI-US,MKT-US,6240,123.44,USD,V1008,INV-2024-004173,,ground transport Cleveland
T005313,2024-01-22,2024-01-21,MI-CA,OPS-CA,6210,5871.75,CAD,V1002,INV-2024-005313,AP-2024-9115,"airfare Utrecht return, business"
T005322,2024-01-22,2024-01-19,MI-CA,OPS-CA,6230,1753.25,CAD,V1037,INV-2024-005322,AP-2024-4670,client entertainment London
T005329,2024-01-22,2024-01-21,MI-CA,OPS-CA,6240,53.28,CAD,V1036,INV-2024-005329,,ground transport Eindhoven
T005336,2024-01-22,2024-01-21,MI-CA,OPS-CA,6120,13776.4,CAD,,INV-2024-005336,,employer contributions - period 2024-01
T005340,2024-01-22,2024-01-19,MI-CA,OPS-CA,6130,4743.54,CAD,V1006,INV-2024-005340,,contract engineer - 2024-01
T006588,2024-01-22,2024-01-20,MI-CA,SGA-CA,6240,455.69,CAD,V1036,INV-2024-006588,,ground transport Boston
T006598,2024-01-22,2024-01-20,MI-CA,SGA-CA,6130,4600.97,CAD,V1006,INV-2024-006598,,contract engineer - 2024-01
T007884,2024-01-22,2024-01-21,MI-NL,OPS-EU,6220,154.13,EUR,V1025,INV-2024-007884,,"hotel - 1 nights, Milwaukee"
T007916,2024-01-22,2024-01-22,MI-NL,OPS-EU,6530,2766.87,EUR,V1007,INV-2024-007916,,compute and storage
T007925,2024-01-22,2024-01-20,MI-NL,OPS-EU,6620,14242.44,EUR,V1030,INV-2024-007925,,outbound freight - 2024-01
T009107,2024-01-22,2024-01-22,MI-NL,ENG-EU,6510,8783.52,EUR,V1022,INV-2024-009107,,subscription renewal
T001789,2024-01-23,2024-01-22,MI-US,ENG-US,6210,5631.65,USD,V1002,INV-2024-001789,AP-2024-7549,"airfare Eindhoven return, business"
T001805,2024-01-23,2024-01-22,MI-US,ENG-US,6240,303.03,USD,V1036,INV-2024-001805,,ground transport London
T001821,2024-01-23,2024-01-22,MI-US,ENG-US,6430,14332.93,USD,V1203,INV-2024-001821,,advisory - process review
T003007,2024-01-23,2024-01-23,MI-US,SGA-US,6230,175.65,USD,V1037,INV-2024-003007,,team meals Milwaukee
T003039,2024-01-23,2024-01-23,MI-US,SGA-US,6810,16938.96,USD,V1016,INV-2024-003039,,insurance premium instalment
T004169,2024-01-23,2024-01-11,MI-US,MKT-US,6230,1745.62,USD,V1037,INV-2024-004169,AP-2024-3828,client entertainment Chicago
T004186,2024-01-23,2024-01-21,MI-US,MKT-US,6510,2957.42,USD,V1022,INV-2024-004186,,seat licences - 2024-01
T004190,2024-01-23,2024-01-21,MI-US,MKT-US,6710,27122.62,USD,V1024,INV-2024-004190,,campaign production
T005332,2024-01-23,2024-01-21,MI-CA,OPS-CA,6240,73.34,CAD,V1036,INV-2024-005332,,ground transport New York
T005334,2024-01-23,2024-01-22,MI-CA,OPS-CA,6110,145237.96,CAD,,INV-2024-005334,,payroll run - period 2024-01
T005354,2024-01-23,2024-01-20,MI-CA,OPS-CA,6520,5165.61,CAD,V1028,INV-2024-005354,,laptops and peripherals
T006593,2024-01-23,2024-01-22,MI-CA,SGA-CA,6110,91325.59,CAD,,INV-2024-006593,,semi-monthly payroll run
T007902,2024-01-23,2024-01-20,MI-NL,OPS-EU,6130,5378.88,EUR,V1006,INV-2024-007902,,contract engineer - 2024-01
T007904,2024-01-23,2024-01-21,MI-NL,OPS-EU,6310,57848.02,EUR,V1003,INV-2024-007904,,monthly rent
T007914,2024-01-23,2024-01-23,MI-NL,OPS-EU,6520,2898.14,EUR,V1004,INV-2024-007914,,test equipment
T009094,2024-01-23,2024-01-20,MI-NL,ENG-EU,6130,3136.77,EUR,V1010,INV-2024-009094,,contract engineer - 2024-01
T010323,2024-01-23,2024-01-23,MI-NL,SGA-EU,6530,4345.48,EUR,V1032,INV-2024-010323,,compute and storage
T000664,2024-01-24,2024-01-22,MI-US,OPS-NA,6630,4046.83,USD,V1001,INV-2024-000664,,air freight - urgent
T001822,2024-01-24,2024-01-22,MI-US,ENG-US,6510,11637.83,USD,V1027,INV-2024-001822,,subscription renewal
T003037,2024-01-24,2024-01-23,MI-US,SGA-US,6530,6128.44,USD,V1007,INV-2024-003037,,compute and storage
T003040,2024-01-24,2024-01-21,MI-US,SGA-US,6820,904.06,USD,V1019,INV-2024-003040,,FX and transfer fees
T004177,2024-01-24,2024-01-24,MI-US,MKT-US,6110,38699.27,USD,,INV-2024-004177,,payroll run - period 2024-01
T004181,2024-01-24,2024-01-23,MI-US,MKT-US,6130,6780.28,USD,V1012,INV-2024-004181,,contract engineer - 2024-01
T005343,2024-01-24,2024-01-24,MI-CA,OPS-CA,6320,5791.73,CAD,V1033,INV-2024-005343,,utilities - 2024-01
T005347,2024-01-24,2024-01-24,MI-CA,OPS-CA,6430,1745.89,CAD,V1029,INV-2024-005347,,consulting - 2024-01
T005359,2024-01-24,2024-01-23,MI-CA,OPS-CA,6610,13496.4,CAD,V1177,INV-2024-005359,,customs and duty
T006605,2024-01-24,2024-01-22,MI-CA,SGA-CA,6410,6640.32,CAD,V1005,INV-2024-006605,,tax compliance
T006619,2024-01-24,2024-01-21,MI-CA,SGA-CA,6820,2678.89,CAD,V1019,INV-2024-006619,,bank charges - 2024-01
T007933,2024-01-24,2024-01-23,MI-NL,OPS-EU,6830,2366.42,EUR,V1037,INV-2024-007933,,office supplies
T010299,2024-01-24,2024-01-24,MI-NL,SGA-EU,6130,3625.85,EUR,V1010,INV-2024-010299,,temporary operations cover
T000630,2024-01-25,2024-01-25,MI-US,OPS-NA,6110,52074.41,USD,,INV-2024-000630,,payroll run - period 2024-01
T000646,2024-01-25,2024-01-25,MI-US,OPS-NA,6430,2280.36,USD,V1026,INV-2024-000646,,consulting - 2024-01
T001814,2024-01-25,2024-01-24,MI-US,ENG-US,6130,3646.42,USD,V1006,INV-2024-001814,,contract engineer - 2024-01
T003003,2024-01-25,2024-01-23,MI-US,SGA-US,6220,230.13,USD,V1025,INV-2024-003003,,"hotel - 2 nights, Utrecht"
T003016,2024-01-25,2024-01-24,MI-US,SGA-US,6110,57078.11,USD,,INV-2024-003016,,semi-monthly payroll run
T004195,2024-01-25,2024-01-25,MI-US,MKT-US,6720,9855.96,USD,V1013,INV-2024-004195,,exhibition fees
T005327,2024-01-25,2024-01-25,MI-CA,OPS-CA,6240,432.18,CAD,V1036,INV-2024-005327,,ground transport London
T005361,2024-01-25,2024-01-23,MI-CA,OPS-CA,6620,36502.28,CAD,V1030,INV-2024-005361,,customer delivery
T005367,2024-01-25,2024-01-24,MI-CA,OPS-CA,6630,3671.9,CAD,V1021,INV-2024-005367,,expedited freight
T007886,2024-01-25,2024-01-23,MI-NL,OPS-EU,6230,160.83,EUR,V1037,INV-2024-007886,,team meals Chicago
T009077,2024-01-25,2024-01-22,MI-NL,ENG-EU,6220,159.4,EUR,V1025,INV-2024-009077,,"hotel - 1 nights, Rotterdam"
T009088,2024-01-25,2024-01-25,MI-NL,ENG-EU,6240,243.59,EUR,V1008,INV-2024-009088,,ground transport Hartford
T009091,2024-01-25,2024-01-22,MI-NL,ENG-EU,6120,13650.33,EUR,,INV-2024-009091,,employer contributions - period 2024-01
T010285,2024-01-25,2024-01-24,MI-NL,SGA-EU,6230,222.84,EUR,V1002,INV-2024-010285,,team meals Boston
T010293,2024-01-25,2024-01-24,MI-NL,SGA-EU,6240,204.57,EUR,V1036,INV-2024-010293,,ground transport Leuven
T000632,2024-01-26,2024-01-25,MI-US,OPS-NA,6120,16771.52,USD,,INV-2024-000632,,employer contributions - period 2024-01
T001812,2024-01-26,2024-01-26,MI-US,ENG-US,6130,4489.62,USD,V1006,INV-2024-001812,,temporary operations cover
T003015,2024-01-26,2024-01-25,MI-US,SGA-US,6110,76832.25,USD,,INV-2024-003015,,payroll run - period 2024-01
T003042,2024-01-26,2024-01-24,MI-US,SGA-US,6830,3576.66,USD,V1034,INV-2024-003042,,office supplies
T004193,2024-01-26,2024-01-25,MI-US,MKT-US,6720,9280.49,USD,V1013,INV-2024-004193,,exhibition fees
T005321,2024-01-26,2024-01-24,MI-CA,OPS-CA,6220,1271.19,CAD,V1025,INV-2024-005321,AP-2024-3312,"hotel - 5 nights, Boston"
T005344,2024-01-26,2024-01-26,MI-CA,OPS-CA,6330,4049.71,CAD,V1020,INV-2024-005344,,planned maintenance
T005349,2024-01-26,2024-01-25,MI-CA,OPS-CA,6430,2125.42,CAD,V1029,INV-2024-005349,,advisory - process review
T006578,2024-01-26,2024-01-26,MI-CA,SGA-CA,6230,327.41,CAD,V1002,INV-2024-006578,,team meals Eindhoven
T006585,2024-01-26,2024-01-23,MI-CA,SGA-CA,6230,779.91,CAD,V1002,INV-2024-006585,,client entertainment London
T007882,2024-01-26,2024-01-24,MI-NL,OPS-EU,6220,730.32,EUR,V1002,INV-2024-007882,,"hotel - 4 nights, Zurich"
T007894,2024-01-26,2024-01-19,MI-NL,OPS-EU,6240,281.29,EUR,V1036,INV-2024-007894,,ground transport Eindhoven
T007906,2024-01-26,2024-01-23,MI-NL,OPS-EU,6320,6410.9,EUR,V1009,INV-2024-007906,,utilities - 2024-01
T009097,2024-01-26,2024-01-25,MI-NL,ENG-EU,6130,10946.58,EUR,V1012,INV-2024-009097,,contract engineer - 2024-01
T009099,2024-01-26,2024-01-23,MI-NL,ENG-EU,6310,23411.5,EUR,V1003,INV-2024-009099,,monthly rent
T009102,2024-01-26,2024-01-25,MI-NL,ENG-EU,6330,1554.71,EUR,V1020,INV-2024-009102,,repair - packaging line
T009112,2024-01-26,2024-01-25,MI-NL,ENG-EU,6530,18024.11,EUR,V1032,INV-2024-009112,,compute and storage
T009113,2024-01-26,2024-01-23,MI-NL,ENG-EU,6530,16560.1,EUR,V1007,INV-2024-009113,,compute and storage
T009115,2024-01-26,2024-01-26,MI-NL,ENG-EU,6830,670.74,EUR,V1037,INV-2024-009115,,office supplies
T000637,2024-01-27,2024-01-26,MI-US,OPS-NA,6310,67420.34,USD,V1017,INV-2024-000637,,monthly rent
T000652,2024-01-27,2024-01-25,MI-US,OPS-NA,6530,988.07,USD,V1007,INV-2024-000652,,cloud hosting - 2024-01
T001810,2024-01-27,2024-01-27,MI-US,ENG-US,6120,22559.82,USD,,INV-2024-001810,,employer contributions - period 2024-01
T006577,2024-01-27,2024-01-27,MI-CA,SGA-CA,6230,1693.4,CAD,V1037,INV-2024-006577,AP-2024-5747,client entertainment Leuven
T006580,2024-01-27,2024-01-24,MI-CA,SGA-CA,6230,2755.62,CAD,V1002,INV-2024-006580,AP-2024-3092,client entertainment Utrecht
T006595,2024-01-27,2024-01-27,MI-CA,SGA-CA,6120,26123.37,CAD,,INV-2024-006595,,employer contributions - period 2024-01
